City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
143,pinillos,8.9193,-74.4677,26.230000000000018,90,100,0.15,CO,1718578942
144,solleftea,63.1667,17.2667,11.920000000000016,98,25,1.74,SE,1718578942
145,phongsali,21.6833,102.1058,19.210000000000036,99,100,0.62,LA,1718578942
146,swaffham,52.6469,0.6887,14.550000000000011,82,0,2.57,GB,1718578943
147,lebu,-37.6167,-73.65,11.010000000000048,87,100,6.78,CL,1718578726
148,wamba,8.9333,8.6,21.939999999999998,96,96,0.8,NG,1718578943
149,tiksi,71.6872,128.8694,6.460000000000036,75,69,1.47,RU,1718578944
150,ilhabela,-23.7781,-45.3581,22.410000000000025,72,1,1.63,BR,1718578944
151,kill devil hills,36.0307,-75.676,26.0,67,0,4.63,US,1718578944
152,kendari,-3.945,122.4989,24.680000000000007,92,88,1.25,ID,1718578945
153,padang,-0.9492,100.3543,25.03000000000003,92,100,1.95,ID,1718578757
154,valley,45.1277,-116.1262,7.0,27,100,2.69,US,1718578945
155,anadyr,64.75,177.4833,5.28000000000003,86,40,4.0,RU,1718578945
156,xining,36.6167,101.7667,13.670000000000016,71,78,1.55,CN,1718578946
157,goderich,43.7501,-81.7165,27.180000000000007,29,100,4.12,CA,1718578859
158,miasskoye,55.2784,61.8905,20.480000000000018,95,70,4.38,RU,1718578946
159,kaa-khem,51.6833,94.7333,19.110000000000014,68,84,0.22,RU,1718578947
160,berriane,32.8265,3.7669,33.450000000000045,22,77,4.47,DZ,1718578947
161,katsuura,35.1333,140.3,24.470000000000027,86,95,1.34,JP,1718578948
162,barcelos,41.5388,-8.6151,18.80000000000001,90,99,1.96,PT,1718578686
163,colesberg,-30.72,25.0972,9.75,40,94,1.71,ZA,1718578948
164,arraial do cabo,-22.9661,-42.0278,23.400000000000034,81,0,11.43,BR,1718578841
165,northam,51.0333,-4.2167,12.560000000000002,89,100,3.11,GB,1718578949
166,dudinka,69.4058,86.1778,2.0400000000000205,78,29,1.79,RU,1718578949
167,ishigaki,24.3448,124.1572,28.07000000000005,100,75,5.66,JP,1718578949
168,cidreira,-30.1811,-50.2056,17.420000000000016,98,100,5.91,BR,1718578949
169,juquitiba,-23.9317,-47.0683,24.090000000000032,54,3,1.99,BR,1718578950
170,tymovskoye,50.8456,142.655,9.730000000000018,99,100,1.73,RU,1718578950
171,conduaga,8.862,117.4893,26.939999999999998,80,93,1.3,PH,1718578950
172,lata,40.1629,-8.3327,12.25,97,10,0.28,PT,1718578951
173,qaqortoq,60.7167,-46.0333,5.410000000000025,92,100,0.13,GL,1718578951
174,kuanda,56.3161,116.0806,10.730000000000018,57,96,0.7,RU,1718578951
175,nemuro,43.3236,145.575,12.470000000000027,100,100,3.82,JP,1718578951
176,cachoeiro de itapemirim,-20.8489,-41.1128,20.470000000000027,80,1,1.61,BR,1718578655
177,shahba,32.8551,36.629,23.30000000000001,22,0,4.51,SY,1718578952
178,pozos de gamboa,22.95,-102.5667,29.930000000000007,21,40,3.92,MX,1718578952
179,phuthaditjhaba,-28.5242,28.8158,7.78000000000003,43,80,1.61,ZA,1718578953
180,holualoa,19.6228,-155.9522,25.310000000000002,74,10,0.45,US,1718578953
181,borba,-4.3878,-59.5939,26.78000000000003,73,100,0.61,BR,1718578920
182,peniche,39.3558,-9.3811,17.74000000000001,95,0,2.8,PT,1718578954
183,hithadhoo,-0.6,73.0833,27.99000000000001,75,67,3.13,MV,1718578954
184,trujillo,-8.116,-79.03,17.980000000000018,82,18,5.14,PE,1718578735
185,port saint john's,-31.6229,29.5448,17.49000000000001,81,100,3.57,ZA,1718578955
186,selfoss,63.9331,-20.9971,11.140000000000043,85,27,3.98,IS,1718578955
187,el bolson,-41.9667,-71.5167,3.920000000000016,97,96,2.26,AR,1718578955
188,reitz,-27.8014,28.4273,7.170000000000016,36,12,2.1,ZA,1718578955
189,mar del plata,-38.0023,-57.5575,14.490000000000009,62,0,3.09,AR,1718578733
190,uturoa,-16.7333,-151.4333,26.660000000000025,78,15,7.05,PF,1718578956
191,kiunga,-6.1219,141.2906,23.370000000000005,88,100,1.46,PG,1718578956
192,magadan,59.5667,150.8,10.850000000000023,79,79,1.47,RU,1718578956
193,rodolfo sanchez taboada,31.7167,-116.5667,20.060000000000002,67,34,1.79,MX,1718578883
194,ilulissat,69.2167,-51.1,9.010000000000048,61,3,1.54,GL,1718578957
195,willowmore,-33.2926,23.4895,12.140000000000043,48,57,1.8,ZA,1718578957
196,zharkent,44.1628,80.0,19.420000000000016,44,0,3.44,KZ,1718578958
197,port moresby,-9.4431,147.1797,21.680000000000007,100,40,1.54,PG,1718578924
198,galliano,29.4422,-90.2992,30.0,65,0,1.54,US,1718578927
199,luderitz,-26.6481,15.1594,15.75,68,0,6.36,NA,1718578959
200,bikenibeu village,1.3673,173.1241,30.980000000000018,74,40,4.12,KI,1718578959
201,rikaze,29.25,88.8833,14.270000000000039,49,39,1.48,CN,1718578885
202,kavieng,-2.5744,150.7967,28.450000000000045,78,47,4.63,PG,1718578959
203,del rio,29.3627,-100.8968,40.06,24,0,8.75,US,1718578960
204,badger,64.8,-147.5333,27.980000000000018,35,11,1.34,US,1718578960
205,tsiombe,-25.3,45.4833,19.120000000000005,83,41,2.37,MG,1718578961
206,vila do maio,15.1333,-23.2167,24.439999999999998,83,41,2.79,CV,1718578961
207,olyokminsk,60.3736,120.4264,9.0,69,94,1.72,RU,1718578961
208,ust-nera,64.5667,143.2,18.170000000000016,53,93,3.58,RU,1718578961
209,fale old settlement,-9.3852,-171.2468,28.680000000000007,77,48,7.03,TK,1718578962
210,bonthe,7.5264,-12.505,25.77000000000004,86,100,3.47,SL,1718578962
211,mount gambier,-37.8333,140.7667,10.78000000000003,60,100,2.16,AU,1718578962
212,saldanha,-33.0117,17.9442,13.03000000000003,42,0,8.0,ZA,1718578963
213,fortuna,40.5982,-124.1573,15.75,63,20,6.69,US,1718578963
214,taoudenni,22.6783,-3.9836,37.710000000000036,8,4,1.75,ML,1718578963
215,gewane,10.1664,40.6453,32.58000000000004,24,73,5.44,ET,1718578963
216,stanley,54.868,-1.6985,11.270000000000039,94,40,4.12,GB,1718578964
217,ribeira grande,38.5167,-28.7,20.430000000000007,84,92,2.24,PT,1718578964
218,nizhniy lomov,53.5304,43.6766,19.28000000000003,89,100,1.28,RU,1718578965
219,seven pagodas,12.6264,80.1722,29.03000000000003,77,100,6.33,IN,1718578871
220,gaiman,-43.2897,-65.4929,9.490000000000009,41,100,2.09,AR,1718578965
221,sao gabriel da cachoeira,-0.1303,-67.0892,25.5,83,93,0.85,BR,1718578966
222,lazaro cardenas,17.9583,-102.2,29.77000000000004,71,22,7.35,MX,1718578966
223,susuman,62.7833,148.1667,13.32000000000005,67,48,4.47,RU,1718578966
224,lara,-38.0167,144.4,9.730000000000018,91,79,3.6,AU,1718578966
225,zhanaozen,43.3,52.8,28.860000000000014,30,3,3.87,KZ,1718578967
226,pantabangan,15.8113,121.1443,25.700000000000045,91,100,1.88,PH,1718578967
227,gelemso,8.8167,40.5167,17.5,48,39,3.35,ET,1718578967
228,pechora,65.1472,57.2244,9.360000000000014,93,77,3.13,RU,1718578968
229,alo,7.4178,6.7371,23.350000000000023,97,76,1.97,NG,1718578968
230,felanitx,39.4696,3.1483,22.200000000000045,89,2,1.84,ES,1718578826
231,rajgarh,28.6333,75.3833,35.59000000000003,30,0,5.24,IN,1718578968
232,jaen,38.0,-3.5,23.30000000000001,23,0,2.09,ES,1718578842
233,oranjemund,-28.55,16.4333,19.560000000000002,31,0,4.35,NA,1718578969
234,tumut,-35.3,148.2167,6.6299999999999955,68,6,0.09,AU,1718578969
235,rongelap,11.1635,166.8941,28.210000000000036,79,87,6.99,MH,1718578970
236,casino,-28.8667,153.05,13.650000000000034,46,0,2.78,AU,1718578970
237,kingston,17.997,-76.7936,29.53000000000003,70,20,7.2,JM,1718578638
238,college,64.8569,-147.8028,28.03000000000003,33,20,4.12,US,1718578777
239,mabaruma,8.2,-59.7833,24.640000000000043,91,97,1.38,GY,1718578971
240,ambovombe,-25.1667,46.0833,18.629999999999995,82,34,3.15,MG,1718578971
241,guerrero,17.6667,-100.0,28.910000000000025,49,87,2.0,MX,1718578971
242,frenchville,-23.3442,150.5507,16.450000000000045,70,0,3.09,AU,1718578971
243,lupane,-18.9315,27.807,14.03000000000003,69,54,1.98,ZW,1718578972
244,sitka,57.0531,-135.33,15.680000000000007,73,99,3.06,US,1718578809
245,port lincoln,-34.7333,135.8667,12.129999999999995,77,100,4.96,AU,1718578972
246,nova sintra,14.8667,-24.7167,24.0,81,53,4.49,CV,1718578973
247,ancud,-41.8697,-73.8203,9.379999999999995,91,100,8.5,CL,1718578825
248,champerico,14.3,-91.9167,26.30000000000001,91,100,5.88,GT,1718578973
249,shalya,57.2471,58.7298,11.640000000000043,96,17,1.4,RU,1718578973
250,lensk,60.7253,114.9278,12.850000000000023,55,36,1.32,RU,1718578974
251,benghazi,32.1167,20.0667,23.55000000000001,72,0,5.47,LY,1718578974
252,upata,8.0086,-62.3989,26.220000000000027,60,76,2.44,VE,1718578974
253,greymouth,-42.4667,171.2,8.490000000000009,89,100,2.3,NZ,1718578975
254,williams lake,52.1415,-122.1445,14.760000000000048,50,75,3.09,CA,1718578975
255,timmins,48.4669,-81.3331,13.900000000000034,82,100,5.14,CA,1718578975
256,villa huidobro,-34.8383,-64.5869,12.410000000000025,42,4,3.91,AR,1718578976
257,quiindy,-25.9667,-57.2667,21.620000000000005,99,100,1.12,PY,1718578976
258,dowlatabad,32.7998,51.6955,21.82000000000005,35,42,2.06,IR,1718578976
259,redwood falls,44.5394,-95.1169,29.010000000000048,61,100,4.12,US,1718578939
260,thunder bay,48.4001,-89.3168,15.990000000000009,88,100,3.6,CA,1718578811
261,haiku-pauwela,20.9219,-156.3051,28.010000000000048,67,40,10.8,US,1718578977
262,palimanan,-6.7069,108.4242,23.620000000000005,75,6,2.19,ID,1718578978
263,marco island,25.9363,-81.7157,33.0,60,100,4.82,US,1718578978
264,sirre,8.3167,39.4833,18.879999999999995,51,63,2.03,ET,1718578979
265,tuy hoa,13.0833,109.3,25.310000000000002,85,81,2.43,VN,1718578979
266,hirara,24.8,125.2833,28.150000000000034,100,75,6.17,JP,1718578979
267,raja,8.4596,25.678,21.07000000000005,79,100,1.83,SS,1718578979
268,buka,40.8108,69.1986,25.090000000000032,34,33,3.24,UZ,1718578980
269,antalaha,-14.9003,50.2788,23.090000000000032,91,78,4.53,MG,1718578980
